OBJECTID,Collection_Date,Site_Name,Lat,Long,Nitrate,Nitrite,Nitrogen,Temperature,Conductivity,pH,Dissolved_Oxygen,Total_Dissolved_Solids,Flow,Turbidity,Elevation
5262,2014-01-06,R10NPDES-S-2,44.430191,-114.727329,,,,1.8,,7.1,,,,0.6,2133.744629
5263,2014-06-09,R10NPDES-S-2,44.430191,-114.727329,,,,8,,6.8,,,,4.7,2133.744629
5264,2014-04-15,R10NPDES-S-2,44.430191,-114.727329,,,,3.6,,7.6,,,,9.3,2133.744629
5265,2014-12-21,R10NPDES-S-2,44.430191,-114.727329,,,,2.4,,7.1,,,,0.7,2133.744629
5266,2014-04-28,R10NPDES-S-2,44.430191,-114.727329,,,,3,,7.4,,,,3.4,2133.744629
5267,2014-05-26,R10NPDES-S-2,44.430191,-114.727329,,,,5.5,,7.1,,,,8.5,2133.744629
5268,2014-12-28,R10NPDES-S-2,44.430191,-114.727329,,,,2.4,,7,,,,0.6,2133.744629
5269,2014-10-20,R10NPDES-S-2,44.430191,-114.727329,,,,4.3,,6.8,,,,1.9,2133.744629
5270,2014-07-07,R10NPDES-S-2,44.430191,-114.727329,,,,9.5,,6.9,,,,,2133.744629
5271,2014-10-27,R10NPDES-S-2,44.430191,-114.727329,,,,1.9,,7.1,,,,1.31,2133.744629
5272,2014-08-11,R10NPDES-S-2,44.430191,-114.727329,,,,11.2,,7.1,,,,0.5,2133.744629
5273,2014-11-04,R10NPDES-S-2,44.430191,-114.727329,,,,1.6,,7,,,,0.9,2133.744629
5274,2014-09-22,R10NPDES-S-2,44.430191,-114.727329,,,,10.5,,6.9,,,,0.7,2133.744629
5275,2014-09-02,R10NPDES-S-2,44.430191,-114.727329,,,,5.6,,7.2,,,,0.8,2133.744629
5276,2014-07-28,R10NPDES-S-2,44.430191,-114.727329,,,,10.1,,7.2,,,,0.05,2133.744629
5277,2014-06-23,R10NPDES-S-2,44.430191,-114.727329,,,,5.9,,7.3,,,,1.6,2133.744629
5278,2014-05-19,R10NPDES-S-2,44.430191,-114.727329,,,,4.3,,6.9,,,,8.7,2133.744629
5279,2014-01-20,R10NPDES-S-2,44.430191,-114.727329,,,,1.9,,7.3,,,,1.1,2133.744629
5280,2014-09-08,R10NPDES-S-2,44.430191,-114.727329,,,,5.5,,7,,,,0.5,2133.744629
5281,2014-12-15,R10NPDES-S-2,44.430191,-114.727329,,,,0.6,,7.3,,,,0.7,2133.744629
5282,2014-07-14,R10NPDES-S-2,44.430191,-114.727329,,,,11.4,,6.9,,,,,2133.744629
5283,2014-01-13,R10NPDES-S-2,44.430191,-114.727329,,,,1.8,,7,,,,0.7,2133.744629
5284,2014-07-21,R10NPDES-S-2,44.430191,-114.727329,,,,10.3,,7,,,,0.6,2133.744629
5285,2014-06-17,R10NPDES-S-2,44.430191,-114.727329,,,,5.1,,7.4,,,,2.6,2133.744629
5286,2014-02-17,R10NPDES-S-2,44.430191,-114.727329,,,,1.8,,7.3,,,,0.4,2133.744629
5287,2014-05-05,R10NPDES-S-2,44.430191,-114.727329,,,,4.3,,7.3,,,,12.9,2133.744629
5288,2014-02-03,R10NPDES-S-2,44.430191,-114.727329,,,,1.6,,7.1,,,,0.5,2133.744629
5289,2014-10-07,R10NPDES-S-6,44.44469,-114.735727,,,,7.8,,6.8,,,,0.4,2185.705566
5290,2014-08-04,R10NPDES-S-6,44.44469,-114.735727,,,,13.1,,6.8,,,,0.4,2185.705566
5291,2014-04-21,R10NPDES-S-6,44.44469,-114.735727,,,,5.1,,6.6,,,,4.6,2185.705566
5292,2014-06-09,R10NPDES-S-6,44.44469,-114.735727,,,,8,,6.7,,,,2.1,2185.705566
5293,2018-08-01,IDEQ_WQX-2018SIDFA053,44.50449,-114.75312,,,,9,9999,,,,,,2118.093994
5294,2018-08-01,IDEQ_WQX-2018SIDFA054,44.50554,-114.75172,,,,9,9999,,,,,,2121.098877
5295,2021-08-10,IDEQ_WQX-2021SSTOA034,44.395945,-114.669358,,,,8.2,192.6,8.36,,,,,2027.462769
5296,2023-08-02,IDEQ_WQX-2023SIDFA034,44.41218,-114.641273,,,,9.2,42,7.68,,,,,2064.28418
5297,2023-08-02,IDEQ_WQX-2023SIDFA033,44.44209,-114.60864,,,,8.8,36,7.74,,,,,2119.328125
5298,2017-08-08,IDEQ_WQX-2017SIDFA036,44.449351,-114.601623,,,,7.1,40.2,,,,,,2139.031738
5299,2021-08-11,IDEQ_WQX-2021SSTOA038,44.465382,-114.58266,,,,11.7,31,7.8,,,,,2180.434082
5300,2021-08-11,IDEQ_WQX-2021SSTOA036,44.477899,-114.531533,,,,6.8,45.7,8.36,,,,,2316.127686
5301,2021-08-11,IDEQ_WQX-2021SSTOA037,44.478506,-114.565078,,,,17,29.9,8.06,,,,,2242.314697
5302,2016-08-04,IDEQ_WQX-2016SIDFA038,44.400082,-114.336883,,,,8,198.5,,,,,,2020.640625
5303,2016-08-04,IDEQ_WQX-2016SIDFA039,44.401242,-114.347447,,,,10.8,216.5,,,,,,2113.101563
5304,2021-08-02,IDEQ_WQX-2021SIDFA038,44.460626,-114.332926,,,,11,131,8.12,,,,,2018.688843
5305,2014-08-07,IDEQ_WQX-2014SIDFA049,44.460994,-114.332473,,,,9.8,0.17,,,,,,2016.069092
5306,2021-08-03,IDEQ_WQX-2021SIDFA040,44.505514,-114.478825,,,,7,28,7.48,,,,,2216.157227
5307,2014-08-05,IDEQ_WQX-2014SIDFA045,44.460028,-113.914864,,,,17.7,136.7,,,,,,1860.03833
5308,2018-07-17,IDEQ_WQX-2018SIDFA029,44.51313,-113.93314,,,,16.5,9999,,,,,,1669.026123
5309,2016-07-19,IDEQ_WQX-2016SIDFA021,44.393039,-113.646213,,,,16.8,282.8,,,,,,1842.870239
5310,2016-07-19,IDEQ_WQX-2016SIDFA019,44.441127,-113.599186,,,,7.2,62.7,,,,,,2008.62854
5311,2014-08-05,IDEQ_WQX-2014SIDFA044,44.441134,-113.599199,,,,8.5,105.4,,,,,,2008.095459
5312,2019-07-17,IDEQ_WQX-2019SIDFA025,44.441142,-113.599217,,,,7.1,61.3,,,,,,2007.490356
5313,2022-08-03,IDEQ_WQX-2022SIDFA042,44.441374,-113.598299,,,,13.9,0,6.85,,,,,1996.739624
5314,2018-07-17,IDEQ_WQX-2018SIDFA034,44.4414,-113.59822,,,,14.5,9999,,,,,,1995.988281
5315,2016-08-02,IDEQ_WQX-2016SIDFA020,44.470566,-113.699923,,,,13.2,90.5,,,,,,1803.749146
5316,2021-07-26,IDEQ_WQX-2021SIDFA029,44.524437,-113.703323,,,,11.5,111,8.11,,,,,1853.965576
5317,2014-08-06,IDEQ_WQX-2014SIDFA047,44.524509,-113.703204,,,,8.1,130.4,,,,,,1854.622681
5318,2016-08-03,IDEQ_WQX-2016SIDFA034,44.535069,-113.683853,,,,7.5,111.4,,,,,,1903.69873
5319,2016-08-03,IDEQ_WQX-2016SIDFA035,44.535335,-113.68376,,,,7.4,102,,,,,,1904.059204
5320,2017-08-15,IDEQ_WQX-2017SIDFA042,44.395178,-113.409732,,,,8.2,199,,,,,,2205.215332
5321,2019-07-17,IDEQ_WQX-2019SIDFA024,44.401618,-113.405549,,,,11.1,43.2,,,,,,2229.043213
5322,2015-08-04,IDEQ_WQX-2015SDEQA263,44.411974,-113.401047,,,,10.4,53,8.6,,,,,2269.832275
5323,2022-08-04,IDEQ_WQX-2022SIDFA045,44.41501,-113.42022,,,,14.5,0,7.68,,,,,2289.37915
5324,2022-08-04,IDEQ_WQX-2022SIDFA043,44.431299,-113.395706,,,,10.6,0,6.85,,,,,2343.675049
5325,2017-08-17,IDEQ_WQX-2017SIDFA046,44.439184,-113.314353,,,,9.9,30.4,,,,,,2733.206299
5326,2022-07-14,IDEQ_WQX-2022SIDFA019,44.500884,-113.3052278,,,,6.1,30,6.8,,,,,2162.382324
5327,2021-07-12,IDEQ_WQX-2021SIDFA009,44.554684,-113.255147,,,,19,300,8.73,,,,,1974.501831
5328,2021-07-08,IDEQ_WQX-2021SIDFA005,44.411457,-112.655986,,,,10,356,8.35,,,,,1978.585327
5329,2023-07-11,IDEQ_WQX-2023SIDFA011,44.413162,-112.736483,,,,14.6,376,8.5,,,,,2149.370605
5330,2014-07-01,IDEQ_WQX-2014SIDFA002,44.434146,-112.618207,,,,12.3,160.2,,,,,,2042.405273
5331,2019-07-01,IDEQ_WQX-2019SIDFA002,44.434825,-112.618123,,,,12,353.1,,,,,,2044.374146
5332,2019-07-01,IDEQ_WQX-2019SIDFA001,44.462836,-112.73571,,,,17.5,266.5,,,,,,2156.388184
5333,2014-07-02,IDEQ_WQX-2014SIDFA004,44.398132,-112.573124,,,,18.2,140.7,,,,,,2043.326294
5334,2019-07-02,IDEQ_WQX-2019SIDFA004,44.400102,-112.571179,,,,11.5,371.3,,,,,,2055.991943
5335,2022-07-05,IDEQ_WQX-2022SIDFA001,44.400537,-112.502389,,,,11,377,8.14,,,,,2020.677979
5336,2021-07-06,IDEQ_WQX-2021SIDFA001,44.404198,-112.443014,,,,12,379,8.17,,,,,2102.303711
5337,2021-07-07,IDEQ_WQX-2021SIDFA004,44.442897,-112.590887,,,,11,323,8.49,,,,,2132.31543
5338,2019-07-03,IDEQ_WQX-2019SIDFA006,44.431698,-112.269263,,,,7.2,296.5,,,,,,2056.756836
5339,2017-07-07,IDEQ_WQX-2017SIDFA005,44.461837,-112.353699,,,,6.6,313.6,,,,,,2315.428711
5340,2023-07-12,IDEQ_WQX-2023SIDFA013,44.498467,-112.351647,,,,18,304,8.4,,,,,2198.812744
5341,2019-07-09,IDEQ_WQX-2019SIDFA007,44.52121,-112.250008,,,,13.6,345,,,,,,2024.223389
5342,2018-07-05,IDEQ_WQX-2018SIDFA015,44.3858,-112.11189,,,,12.5,9999,,,,,,1901.969971
5343,2023-07-13,IDEQ_WQX-2023SIDFA015,44.412595,-112.195704,,,,14.8,215,8.65,,,,,1836.363525
5344,2017-07-05,IDEQ_WQX-2017SIDFA001,44.414781,-112.197979,,,,13.3,429.6,,,,,,1837.880371
5345,2018-07-05,IDEQ_WQX-2018SIDFA014,44.415575,-112.18361,,,,9.5,9999,,,,,,1857.044434
5346,2018-07-04,IDEQ_WQX-2018SIDFA013,44.42147,-112.23102,,,,11.5,9999,,,,,,1958.452515
5347,2017-07-12,IDEQ_WQX-2017SIDFA002,44.443429,-112.192716,,,,21,529,,,,,,1886.807495
5348,2023-07-13,IDEQ_WQX-2023SIDFA014,44.443819,-112.192184,,,,11.2,554,8.44,,,,,1888.830811
5349,2018-07-03,IDEQ_WQX-2018SIDFA004,44.46565,-112.08951,,,,10.5,9999,,,,,,2107.987305
5350,2018-07-04,IDEQ_WQX-2018SIDFA011,44.38151,-112.04379,,,,9.5,9999,,,,,,1974.939941
5351,2019-07-29,IDEQ_WQX-2019SIDFA036,44.446852,-111.87347,,,,9.7,56.8,,,,,,1968.998413
5352,2021-07-20,IDEQ_WQX-2021SIDFA020,44.455459,-111.981162,,,,11,80,7.96,,,,,1998.033569
5353,2019-07-03,IDEQ_WQX-2019SIDFA008,44.473072,-112.031053,,,,15.1,234.7,,,,,,2025.069336
5354,2017-07-13,IDEQ_WQX-2017SIDFA003,44.474136,-111.918718,,,,9.5,104.7,,,,,,2010.469727
5355,2022-08-17,IDEQ_WQX-2022SIDFA058,44.483157,-111.930035,,,,9.9,57.8,,,,,,2036.505737
5356,2021-07-20,IDEQ_WQX-2021SIDFA022,44.492904,-111.934393,,,,14,88,8.18,,,,,2067.997314
5357,2022-07-20,IDEQ_WQX-2022SIDFA027,44.480337,-111.674333,,,,15,357,8.14,,,,,1999.378052
5358,2018-07-03,IDEQ_WQX-2018SIDFA003,44.48593,-111.85124,,,,10,9999,,,,,,2048.469238
5359,2019-08-07,NARS_WQX-NRS_ID-10307,44.40736207,-111.5839679,0.0017,0.0006,,17,216.9,8.37,8.53,,,8.2,1925.986328
5360,2018-07-09,IDEQ_WQX-2018SIDFA016,44.42881,-111.65311,,,,22.5,9999,,,,,,1941.606567
5361,2014-06-24,1119USBR_WQX-ISL101,44.4197222,-111.3972222,,,,13.2,136,7.2,6.9,,,,1922.101074
5362,2015-06-16,1119USBR_WQX-ISL101,44.4197222,-111.3972222,,,,12.9,146,6.7,7.8,,,2,1922.101074
5363,2016-07-27,1119USBR_WQX-ISL101,44.4197222,-111.3972222,,,,18.6,169,6.8,8.2,,,5,1922.101074
5364,2017-06-20,1119USBR_WQX-ISL101,44.4197222,-111.3972222,,,,13.2,142,7.64,7.4,,,2,1922.101074
5365,2019-07-31,1119USBR_WQX-ISL101,44.4197222,-111.3972222,,,,17.7,141,7.73,3.3,,,5,1922.101074
5366,2021-05-25,1119USBR_WQX-ISL101,44.4197222,-111.3972222,,,,9.8,,7.8,4.68,97.2,,5,1922.101074
5367,2015-07-30,IDEQ_WQX-2015SDEQA246,44.476707,-111.468049,,,,7.9,93,8.9,,,,,1978.071045
5368,2015-06-16,1119USBR_WQX-ISL102,44.5011111,-111.335,,,,13.6,140,7.51,9.7,,,2,1943.143555
5369,2019-07-31,1119USBR_WQX-ISL102,44.5011111,-111.335,,,,11.7,129,7.6,9.5,,,2,1943.143555
5370,2021-05-25,1119USBR_WQX-ISL102,44.5011111,-111.335,,,,12.8,116,7.25,9.22,97.3,,7,1943.143555
5371,2014-07-10,IDEQ_WQX-2014SIDFA011,44.55709,-111.363238,,,,13.1,146.7,,,,,,1978.626831
5372,2021-07-19,IDEQ_WQX-2021SIDFA017,44.484923,-111.280558,,,,13,117,7.2,,,,,1948.89502
5373,2014-08-06,NARS_WQX-IDRF-0102,44.49182,-111.2855,,,,13.1,130.8,7.87,8.9,,,1.7,1947.839478
5374,2019-07-14,IDEQ_WQX-2019SIDFA017,44.546616,-111.244046,,,,7.1,49.1,,,,,,1994.955566
5375,2022-07-20,IDEQ_WQX-2022SIDFA026,44.553234,-111.226281,,,,8.1,64,7.21,,,,,2068.842041
5376,2014-07-24,IDEQ_WQX-2014SBOIA013,44.622813,-116.858484,,,,11.7,111.3,,,,,,1270.604248
5377,2016-07-27,IDEQ_WQX-2016SBOIA022,44.653377,-116.816347,,,,15.3,112,,,,,,1044.951294
5378,2023-07-24,IDEQ_WQX-2023SBOIA018,44.7041,-116.9056,,,,16.4,188,8.13,,,,,1218.443115
5379,2015-07-28,IDEQ_WQX-2015SBOIA020,44.746947,-116.482907,,,,15.9,158,,,,,,907.3081665
5380,2015-07-29,IDEQ_WQX-2015SBOIA021,44.750476,-116.582643,,,,14.2,80,,,,,,1378.80896
5381,2015-07-29,IDEQ_WQX-2015SBOIA022,44.712863,-116.357533,,,,14.4,77,,,,,,1299.154907
5382,2021-07-20,IDEQ_WQX-2021SBOIA013,44.71942,-116.22472,,,,12.2,69,7.73,,,,,1576.97998
5383,2021-07-20,IDEQ_WQX-2021SBOIA012,44.747238,-116.233327,,,,8.3,86,7.64,,,,,1717.896118
5384,2022-07-18,IDEQ_WQX-2022SBOIA011,44.58411,-115.94984,,,,7.6,26,6.5,,,,,1975.931763
5385,2022-07-19,IDEQ_WQX-2022SBOIA012,44.58814,-115.87033,,,,7.3,28,6.85,,,,,1592.255737
5386,2023-08-16,IDEQ_WQX-2023SBOIA039,44.58965,-115.86735,,,,16.6,42,7.77,,,,,1597.577271
5387,2021-07-14,IDEQ_WQX-2021SBOIA007,44.668044,-115.91122,,,,10.7,39,7.33,,,,,1568.727173
5388,2017-08-17,IDEQ_WQX-2017SBOIA042,44.67353,-115.942812,,,,8.8,27,7.67,,,,,1514.323975
5389,2017-08-14,IDEQ_WQX-2017SBOIA039,44.674637,-115.896318,,,,13.6,27,7.81,,,,,1583.974365
5390,2016-08-16,IDEQ_WQX-2016SBOIA037,44.688365,-115.970318,,,,18.5,49,,,,,,1500.722778
5391,2017-07-13,IDEQ_WQX-2017SDEQA0022,44.690644,-115.879457,,,,8.6,20.01,,,,,,1655.007324
5392,2017-08-14,IDEQ_WQX-2017SBOIA038,44.691858,-115.88032,,,,9.8,28,7.65,,,,,1662.48645
5393,2021-07-14,IDEQ_WQX-2021SBOIA008,44.700998,-115.880897,,,,12,36,6.94,,,,,1700.521729
5394,2022-08-31,IDEQ_WQX-2022SBOIA049,44.58045,-115.75527,,,,7.1,27.4,,,,,,1834.625854
5395,2021-09-01,IDEQ_WQX-2021SBOIA045,44.668108,-115.689627,,,,9.2,44,7.35,,,,,1563.614868
5396,2021-09-01,IDEQ_WQX-2021SBOIA046,44.670407,-115.663644,,,,11.7,41,6.74,,,,,1605.438232
5397,2022-08-30,IDEQ_WQX-2022SBOIA048,44.68597,-115.70941,,,,13.1,30,,,,,,1550.257935
5398,2023-08-07,IDEQ_WQX-2023SBOIA029,44.72041,-115.69538,,,,12.9,44,7.93,,,,,1493.982788
5399,2016-08-10,IDEQ_WQX-2016SBOIA035,44.637091,-115.475463,,,,7.8,68,,,,,,2089.983398
5400,2023-08-17,IDEQ_WQX-2023SBOIA030,44.63763,-115.51101,,,,12.2,68,7.81,,,,,2049.533203
5401,2021-08-16,IDEQ_WQX-2021SBOIA035,44.637925,-115.5101,,,,15.1,59,7.21,,,,,2051.238037
5402,2022-08-30,IDEQ_WQX-2022SBOIA047,44.63815,-115.51032,,,,11.2,55.3,6.85,,,,,2053.318604
5403,2015-09-23,IDEQ_WQX-2015SDEQA095,44.639066,-115.64359,,,,6.2,73,8.7,,,,,1633.971558
5404,2018-08-23,IDEQ_WQX-2018SBOIA044,44.639996,-115.634944,,,,6.8,81,8.38,,,,,1645.765625
5405,2014-07-29,IDEQ_WQX-2014SBOIA016,44.687071,-115.485403,,,,12.2,35.8,,,,,,1982.10083
5406,2023-08-08,IDEQ_WQX-2023SBOIA031,44.69404,-115.46368,,,,7.2,65,8.09,,,,,2172.393066
5407,2015-08-05,IDEQ_WQX-2015SBOIA027,44.694173,-115.463505,,,,11.7,49,,,,,,2174.169189
5408,2023-08-23,IDEQ_WQX-2023SBOIA042,44.70645,-115.5656,,,,12.5,50,7.47,,,,,1968.546875
5409,2015-07-16,IDEQ_WQX-2015SDEQA053,44.735249,-115.49238,,,,9.2,50,9.3,,,,,1938.393921
5410,2019-07-30,IDEQ_WQX-2019SBOIA022,44.563369,-115.083522,,,,10.3,101,8.11,,,,,1860.833374
5411,2020-09-17,ADVENTURESCIENTISTS-44.62.115.2,44.6245699,-115.1985533,,,,8.6,87.2,8.04,11.1,61.6,,,1557.679077
5412,2021-05-11,ADVENTURESCIENTISTS-44.63.115.2,44.62533594,-115.1979725,,,,6.5,47.3,7.68,11.7,33.5,,,1553.575928
5413,2021-06-02,ADVENTURESCIENTISTS-44.63.115.21,44.62551811,-115.2125857,,,,11,52,8.12,10.2,36.8,,,1577.037598
5414,2022-07-03,ADVENTURESCIENTISTS-44.63.115.21,44.62555248,-115.2129341,,,,13.5,65.1,8.45,9.5,46.2,,,1574.309326
5415,2021-07-09,ADVENTURESCIENTISTS-44.63.115.21,44.62561869,-115.2126524,,,,17.4,80.5,8.55,10.8,57.7,,,1574.883789
5416,2021-07-03,ADVENTURESCIENTISTS-44.63.115.21,44.6257234,-115.212681,,,,19.3,74.3,8.73,9.3,53.3,,,1572.979492
5417,2021-07-19,ADVENTURESCIENTISTS-44.63.115.2,44.6269376,-115.1963881,,,,15.7,80.6,8.27,9.7,57.4,,,1550.949219
5418,2021-07-10,ADVENTURESCIENTISTS-44.72.115,44.71738346,-115.0048079,,,,19.8,98,8.57,8.5,69.2,,,1330.203735
5419,2021-06-17,ADVENTURESCIENTISTS-44.72.115,44.7207634,-115.0030533,,,,16.7,76.1,8.15,8.2,54.3,,,1324.241089
5420,2021-07-21,ADVENTURESCIENTISTS-44.72.114.96,44.7220092,-114.9605343,,,,16.3,90.4,7,8.8,64.3,,,1305.85144
5421,2021-05-12,ADVENTURESCIENTISTS-44.72.115,44.72266646,-114.9988414,,,,7.5,56.8,8.03,12.1,40.3,,,1324.545166
5422,2020-09-18,ADVENTURESCIENTISTS-44.72.115,44.7228933,-114.9988849,,,,10.2,103.1,7.97,10.7,73.1,,,1325.518799
5423,2021-07-10,ADVENTURESCIENTISTS-44.73.115.02,44.73088593,-115.0189718,,,,17.6,116,8.61,11,77.3,,,1345.151733
5424,2021-08-22,ADVENTURESCIENTISTS-44.74.115.02,44.74400128,-115.0215396,,,,16.5,86.8,8.39,8.8,82.2,,,1356.720337
5425,2021-08-03,IDEQ_WQX-2021SIDFA041,44.567934,-114.36504,,,,14,62,7.7,,,,,1754.421753
5426,2021-08-03,IDEQ_WQX-2021SIDFA043,44.575981,-114.390576,,,,14,24,7.35,,,,,1893.685181
5427,2021-08-03,IDEQ_WQX-2021SIDFA042,44.583658,-114.370377,,,,10,38,7.41,,,,,1867.221924
5428,2014-08-07,IDEQ_WQX-2014SIDFA050,44.561044,-114.275805,,,,12.8,159.4,,,,,,1587.673706
5429,2021-08-02,IDEQ_WQX-2021SIDFA039,44.572332,-114.304674,,,,16,80,7.65,,,,,1637.217407
5430,2018-07-31,IDEQ_WQX-2018SIDFA052,44.70272,-114.31607,,,,13.5,9999,,,,,,1925.364746
5431,2017-08-30,IDEQ_WQX-2017SDEQA0368,44.733142,-114.266799,,,,11.3,152.7,,,,,,1824.36499
5432,2018-07-17,IDEQ_WQX-2018SIDFA028,44.58484,-113.99328,,,,15,9999,,,,,,1588.104492
5433,2018-07-17,IDEQ_WQX-2018SIDFA027,44.58552,-113.992,,,,14,9999,,,,,,1584.214478
5434,2021-07-26,IDEQ_WQX-2021SIDFA028,44.582274,-113.766259,,,,9,71,7.78,,,,,1814.241699
5435,2017-08-30,IDEQ_WQX-2017SDEQA0349,44.630568,-113.790251,,,,8.3,41.8,,,,,,1924.67041
5436,2014-08-06,IDEQ_WQX-2014SIDFA048,44.660941,-113.928381,,,,11.2,82.4,,,,,,1715.634888
5437,2021-07-14,IDEQ_WQX-2021SIDFA014,44.655175,-113.568059,,,,9.5,123,8.22,,,,,2287.312012
5438,2022-07-13,IDEQ_WQX-2022SIDFA016,44.705793,-113.5936,,,,12.1,8,6.1,,,,,2161.859619
5439,2022-07-14,IDEQ_WQX-2022SIDFA018,44.587332,-113.461959,,,,12.4,93,7.35,,,,,2260.432617
5440,2015-07-27,IDEQ_WQX-2015SIDFA030,44.608227,-113.395103,,,,11.8,302.8,,,,,,1989.482666
5441,2019-07-30,IDEQ_WQX-2019SIDFA040,44.613649,-113.397,,,,13,67.6,,,,,,1963.108032
5442,2022-08-11,IDEQ_WQX-2022SIDFA053,44.621663,-113.430672,,,,11.1,80,,,,,,2035.332886
5443,2022-07-12,IDEQ_WQX-2022SIDFA014,44.637307,-113.555663,,,,13.3,35,7.02,,,,,2184.613037
5444,2019-07-30,IDEQ_WQX-2019SIDFA038,44.644051,-113.529203,,,,8.1,52.8,,,,,,2087.375488
5445,2016-07-28,IDEQ_WQX-2016SIDFA032,44.727334,-113.433228,,,,13.8,297.4,,,,,,1750.977539
5446,2021-07-12,IDEQ_WQX-2021SIDFA007,44.585334,-113.203396,,,,12,323,8.47,,,,,2012.766479
5447,2019-07-29,IDEQ_WQX-2019SIDFA037,44.658714,-113.213096,,,,11.9,221.9,,,,,,1978.161743
5448,2016-07-27,IDEQ_WQX-2016SIDFA031,44.67587,-113.345188,,,,12.5,374.4,,,,,,1822.955078
5449,2016-07-27,IDEQ_WQX-2016SIDFA030,44.679581,-113.344927,,,,11.1,344.8,,,,,,1820.522461
5450,2019-07-31,IDEQ_WQX-2019SIDFA041,44.706129,-113.287809,,,,10,346,,,,,,1913.596558
5451,2015-07-27,IDEQ_WQX-2015SIDFA028,44.670757,-113.146898,,,,7.7,265.5,,,,,,2136.10498
5452,2017-07-13,IDEQ_WQX-2017SIDFA011,44.6028,-111.494868,,,,7.3,164.8,,,,,,2061.769531
5453,2019-07-15,IDEQ_WQX-2019SIDFA019,44.592822,-111.309928,,,,11.8,255.4,,,,,,1984.512207
5454,2014-09-17,NARS_WQX-IDSS-1147,44.59477,-111.4556,0.049,0.001,,6.1,0.168,8.16,7,,,5.01,2104.251221
5455,2019-08-06,NARS_WQX-NRS_ID-10377,44.59477382,-111.4556269,0.0017,0.0007,,6.1,120.4,7.92,9.49,,,0.14,2104.218506
5456,2014-07-10,IDEQ_WQX-2014SIDFA010,44.612288,-111.296308,,,,6.2,197.6,,,,,,2103.533691
5457,2019-07-14,IDEQ_WQX-2019SIDFA020,44.613915,-111.459818,,,,13.8,212.2,,,,,,2006.16394
5458,2019-07-15,IDEQ_WQX-2019SIDFA021,44.667799,-111.300417,,,,7.9,343.3,,,,,,2096.955811
5459,2014-07-09,IDEQ_WQX-2014SIDFA008,44.668368,-111.298411,,,,5.6,201.2,,,,,,2101.968994
5460,2014-07-09,IDEQ_WQX-2014SIDFA009,44.669481,-111.316418,,,,10.2,166.6,,,,,,2095.555176
5461,2021-07-19,IDEQ_WQX-2021SIDFA019,44.66957,-111.427634,,,,17,266,8.49,,,,,1977.200684
5462,2019-07-15,IDEQ_WQX-2019SIDFA022,44.670636,-111.31586,,,,6.1,212.4,,,,,,2094.359131
5463,2014-07-23,IDEQ_WQX-2014SBOIA012,44.758215,-116.904358,,,,18.3,216.6,,,,,,786.8635864
5464,2019-07-15,IDEQ_WQX-2019SBOIA011,44.768001,-116.903913,,,,16.8,216,8.55,,,,,732.8970337
5465,2023-07-25,IDEQ_WQX-2023SBOIA020,44.7813,-116.73838,,,,15,45,7.75,,,,,2194.438965
5466,2016-08-02,IDEQ_WQX-2016SBOIA026,44.828994,-116.632987,,,,13,134,,,,,,1272.86438
5467,2016-08-03,IDEQ_WQX-2016SBOIA029,44.920717,-116.657393,,,,12,154,,,,,,1345.572021
5468,2017-08-16,IDEQ_WQX-2017SDEQA0026,44.808077,-116.576681,,,,13.5,117.5,,,,,,1038.783203
5469,2016-08-02,IDEQ_WQX-2016SBOIA025,44.820261,-116.463118,,,,17.1,72,,,,,,932.9155884
5470,2018-08-28,IDEQ_WQX-2018SBOIA047,44.908949,-116.487583,,,,15.7,80,8.42,,,,,1105.80249
5471,2014-07-22,IDEQ_WQX-2014SBOIA011,44.911042,-116.495036,,,,23.5,58.8,,,,,,1087.299683
5472,2017-08-07,IDEQ_WQX-2017SBOIA033,44.807001,-116.276733,,,,11.3,83,8.1,,,,,1625.542358
5473,2021-07-21,IDEQ_WQX-2021SBOIA014,44.841247,-116.369982,,,,15.1,131,8.04,,,,,1133.421387
5474,2016-08-01,IDEQ_WQX-2016SBOIA024,44.843799,-116.370038,,,,18.5,135,,,,,,1112.379028
5475,2014-06-02,1119USBR_WQX-GAR100,44.79,-116.145,,,,12.1,20,7.6,10.1,,,,1473.620117
5476,2014-10-29,1119USBR_WQX-GAR100,44.79,-116.145,,,,8.6,21,6.2,9,,,1,1473.620117
5477,2014-05-06,1119USBR_WQX-GAR100,44.79,-116.145,,,,6.2,22,6.4,13.7,,,3,1473.620117
5478,2014-09-10,1119USBR_WQX-GAR100,44.79,-116.145,,,,13.6,34,6.2,8.7,,,,1473.620117
5479,2014-08-14,1119USBR_WQX-GAR100,44.79,-116.145,,,,17.8,35,6.09,7.1,,,1,1473.620117
5480,2014-04-08,1119USBR_WQX-GAR100,44.79,-116.145,,,,5.6,40,7.01,13.9,,,2,1473.620117
5481,2015-06-04,1119USBR_WQX-GAR100,44.79,-116.145,,,,13.8,25,6.56,11.3,,,1,1473.620117
5482,2015-04-22,1119USBR_WQX-GAR100,44.79,-116.145,,,,8.2,22,7.06,10.9,,,2,1473.620117
5483,2015-03-19,1119USBR_WQX-GAR100,44.79,-116.145,,,,4.6,20,6.76,14.2,,,2,1473.620117
5484,2015-02-19,1119USBR_WQX-GAR100,44.79,-116.145,,,,3.6,26,6.73,13,,,1,1473.620117
